RowId,Week Of,Operation Year,Operation Month,Division,Unit,Unit Description,Subcategory,Metric,Contacts,Human Service Acceptance,Service Resistance,Total
1125,07/13/2020,2020,Jul,Central,BIKES,Bikes,N/A,Contacts,95,0,0,95
1126,07/13/2020,2020,Jul,Central,BIKES,Bikes,CBI or CRT,Mental_Health,0,0,0,0
1127,07/13/2020,2020,Jul,Central,BIKES,Bikes,Triage Line/FIRE,Medical_Health,0,0,0,0
1128,07/13/2020,2020,Jul,Central,BIKES,Bikes,CBI or Raine,Shelter/Hotel,0,8,0,8
1129,07/13/2020,2020,Jul,Central,BIKES,Bikes,N/A,Cite/Release_And_Comm_Court,0,0,18,18
1130,07/13/2020,2020,Jul,Central,BIKES,Bikes,N/A,Booking_Misd,0,0,2,2
1131,07/13/2020,2020,Jul,Central,BIKES,Bikes,N/A,Booking_Fel,0,0,5,5
1132,07/13/2020,2020,Jul,Central,BIKES,Bikes,N/A,Felony_LFC,0,0,5,5
1133,07/20/2020,2020,Jul,Central,SCU,Central Street Crimes Unit,N/A,Contacts,11,0,0,11
1134,07/20/2020,2020,Jul,Central,SCU,Central Street Crimes Unit,CBI or CRT,Mental_Health,0,1,0,1
1135,07/20/2020,2020,Jul,Central,SCU,Central Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,2,2
1136,07/20/2020,2020,Jul,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Contacts,30,0,0,30
1137,07/20/2020,2020,Jul,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,7,7
1138,07/20/2020,2020,Jul,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Booking_Fel,0,0,1,1
1139,07/20/2020,2020,Jul,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Contacts,8,0,0,8
1140,07/20/2020,2020,Jul,Red Mtn,SCU,Red Mountain Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,3,0,3
1141,07/20/2020,2020,Jul,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Booking_Fel,0,0,1,1
1142,07/20/2020,2020,Jul,Super,SCU,Superstition Street Crimes Unit,N/A,Contacts,16,0,0,16
1143,07/20/2020,2020,Jul,Super,SCU,Superstition Street Crimes Unit,CBI or CRT,Mental_Health,0,1,0,1
1144,07/20/2020,2020,Jul,Super,SCU,Superstition Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,2,0,2
1145,07/20/2020,2020,Jul,Super,SCU,Superstition Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,0,0
1146,07/20/2020,2020,Jul,Super,SCU,Superstition Street Crimes Unit,N/A,Booking_Misd,0,0,0,0
1147,07/20/2020,2020,Jul,Super,SCU,Superstition Street Crimes Unit,N/A,Booking_Fel,0,0,0,0
1148,07/20/2020,2020,Jul,Super,SCU,Superstition Street Crimes Unit,N/A,Felony_LFC,0,0,2,2
1149,07/20/2020,2020,Jul,Central,BIKES,Bikes,N/A,Contacts,91,0,0,91
1150,07/20/2020,2020,Jul,Central,BIKES,Bikes,CBI or CRT,Mental_Health,0,0,0,0
1151,07/20/2020,2020,Jul,Central,BIKES,Bikes,Triage Line/FIRE,Medical_Health,0,0,0,0
1152,07/20/2020,2020,Jul,Central,BIKES,Bikes,CBI or Raine,Shelter/Hotel,0,4,0,4
1153,07/20/2020,2020,Jul,Central,BIKES,Bikes,N/A,Cite/Release_And_Comm_Court,0,0,24,24
1154,07/20/2020,2020,Jul,Central,BIKES,Bikes,N/A,Booking_Misd,0,0,0,0
1155,07/20/2020,2020,Jul,Central,BIKES,Bikes,N/A,Booking_Fel,0,0,7,7
1156,07/20/2020,2020,Jul,Central,BIKES,Bikes,N/A,Felony_LFC,0,0,5,5
1157,07/27/2020,2020,Jul,Super,SCU,Superstition Street Crimes Unit,N/A,Contacts,18,0,0,18
1158,07/27/2020,2020,Jul,Super,SCU,Superstition Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,2,2
1159,07/27/2020,2020,Jul,Super,SCU,Superstition Street Crimes Unit,N/A,Felony_LFC,0,0,3,3
1160,07/27/2020,2020,Jul,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Contacts,15,0,0,15
1161,07/27/2020,2020,Jul,Red Mtn,SCU,Red Mountain Street Crimes Unit,CBI or CRT,Mental_Health,0,3,0,3
1162,07/27/2020,2020,Jul,Red Mtn,SCU,Red Mountain Street Crimes Unit,Triage Line/FIRE,Medical_Health,0,2,0,2
1163,07/27/2020,2020,Jul,Red Mtn,SCU,Red Mountain Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,3,0,3
1164,07/27/2020,2020,Jul,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,1,1
1165,07/27/2020,2020,Jul,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Booking_Fel,0,0,3,3
1166,07/27/2020,2020,Jul,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Contacts,13,0,0,13
1167,07/27/2020,2020,Jul,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Booking_Fel,0,0,1,1
1168,07/27/2020,2020,Jul,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Felony_LFC,0,0,1,1
1169,07/27/2020,2020,Jul,Central,SCU,Central Street Crimes Unit,N/A,Contacts,15,0,0,15
1170,07/27/2020,2020,Jul,Central,SCU,Central Street Crimes Unit,CBI or CRT,Mental_Health,0,3,0,3
1171,07/27/2020,2020,Jul,Central,SCU,Central Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,4,4
1172,07/27/2020,2020,Jul,Central,BIKES,Bikes,N/A,Contacts,93,0,0,93
1173,07/27/2020,2020,Jul,Central,BIKES,Bikes,CBI or CRT,Mental_Health,0,0,0,0
1174,07/27/2020,2020,Jul,Central,BIKES,Bikes,Triage Line/FIRE,Medical_Health,0,0,0,0
1175,07/27/2020,2020,Jul,Central,BIKES,Bikes,CBI or Raine,Shelter/Hotel,0,1,0,1
1176,07/27/2020,2020,Jul,Central,BIKES,Bikes,N/A,Cite/Release_And_Comm_Court,0,0,28,28
1177,07/27/2020,2020,Jul,Central,BIKES,Bikes,N/A,Booking_Misd,0,0,0,0
1178,07/27/2020,2020,Jul,Central,BIKES,Bikes,N/A,Booking_Fel,0,0,7,7
1179,07/27/2020,2020,Jul,Central,BIKES,Bikes,N/A,Felony_LFC,0,0,8,8
1180,08/03/2020,2020,Aug,Central,Patrol,Patrol,N/A,Contacts,9,0,0,9
1181,08/03/2020,2020,Aug,Central,Patrol,Patrol,CBI or Raine,Shelter/Hotel,0,2,0,2
1182,08/03/2020,2020,Aug,Central,Patrol,Patrol,N/A,Cite/Release_And_Comm_Court,0,0,2,2
1183,08/03/2020,2020,Aug,Central,Patrol,Patrol,N/A,Felony_LFC,0,0,1,1
1184,08/03/2020,2020,Aug,Central,BIKES,Bikes,N/A,Contacts,86,0,0,86
1185,08/03/2020,2020,Aug,Central,BIKES,Bikes,CBI or CRT,Mental_Health,0,1,0,1
1186,08/03/2020,2020,Aug,Central,BIKES,Bikes,Triage Line/FIRE,Medical_Health,0,0,0,0
1187,08/03/2020,2020,Aug,Central,BIKES,Bikes,CBI or Raine,Shelter/Hotel,0,0,0,0
1188,08/03/2020,2020,Aug,Central,BIKES,Bikes,N/A,Cite/Release_And_Comm_Court,0,0,13,13
1189,08/03/2020,2020,Aug,Central,BIKES,Bikes,N/A,Booking_Misd,0,0,3,3
1190,08/03/2020,2020,Aug,Central,BIKES,Bikes,N/A,Booking_Fel,0,0,1,1
1191,08/03/2020,2020,Aug,Central,BIKES,Bikes,N/A,Felony_LFC,0,0,9,9
1192,08/03/2020,2020,Aug,Central,SCU,Central Street Crimes Unit,N/A,Contacts,19,0,0,19
1193,08/03/2020,2020,Aug,Central,SCU,Central Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,9,9
1194,08/03/2020,2020,Aug,Central,SCU,Central Street Crimes Unit,N/A,Booking_Fel,0,0,2,2
1195,08/03/2020,2020,Aug,Central,SCU,Central Street Crimes Unit,N/A,Felony_LFC,0,0,1,1
1196,08/03/2020,2020,Aug,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Contacts,11,0,0,11
1197,08/03/2020,2020,Aug,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,1,1
1198,08/03/2020,2020,Aug,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Booking_Fel,0,0,2,2
1199,08/03/2020,2020,Aug,Super,SCU,Superstition Street Crimes Unit,N/A,Contacts,5,0,0,5
1200,08/03/2020,2020,Aug,Super,SCU,Superstition Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,1,1
1201,08/03/2020,2020,Aug,Super,SCU,Superstition Street Crimes Unit,N/A,Booking_Fel,0,0,1,1
1202,08/03/2020,2020,Aug,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Contacts,12,0,0,12
1203,08/03/2020,2020,Aug,Red Mtn,SCU,Red Mountain Street Crimes Unit,CBI or CRT,Mental_Health,0,3,0,3
1204,08/03/2020,2020,Aug,Red Mtn,SCU,Red Mountain Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,2,0,2
1205,08/03/2020,2020,Aug,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,1,1
1206,08/03/2020,2020,Aug,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Booking_Fel,0,0,3,3
1207,08/10/2020,2020,Aug,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Contacts,10,0,0,10
1208,08/10/2020,2020,Aug,Red Mtn,SCU,Red Mountain Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,4,0,4
1209,08/10/2020,2020,Aug,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Booking_Misd,0,0,2,2
1210,08/10/2020,2020,Aug,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Booking_Fel,0,0,4,4
1211,08/10/2020,2020,Aug,Super,SCU,Superstition Street Crimes Unit,N/A,Contacts,10,0,0,10
1212,08/10/2020,2020,Aug,Super,SCU,Superstition Street Crimes Unit,CBI or CRT,Mental_Health,0,1,0,1
1213,08/10/2020,2020,Aug,Super,SCU,Superstition Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,3,0,3
1214,08/10/2020,2020,Aug,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Contacts,22,0,0,22
1215,08/10/2020,2020,Aug,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,1,1
1216,08/10/2020,2020,Aug,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Booking_Fel,0,0,1,1
1217,08/10/2020,2020,Aug,Central,SCU,Central Street Crimes Unit,N/A,Contacts,13,0,0,13
1218,08/10/2020,2020,Aug,Central,SCU,Central Street Crimes Unit,CBI or CRT,Mental_Health,0,2,0,2
1219,08/10/2020,2020,Aug,Central,SCU,Central Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,3,3
1220,08/10/2020,2020,Aug,Central,SCU,Central Street Crimes Unit,N/A,Booking_Fel,0,0,1,1
1221,08/10/2020,2020,Aug,Central,SCU,Central Street Crimes Unit,N/A,Felony_LFC,0,0,2,2
1222,08/10/2020,2020,Aug,Central,BIKES,Bikes,N/A,Contacts,62,0,0,62
1223,08/10/2020,2020,Aug,Central,BIKES,Bikes,CBI or CRT,Mental_Health,0,0,0,0
1224,08/10/2020,2020,Aug,Central,BIKES,Bikes,Triage Line/FIRE,Medical_Health,0,0,0,0
1225,08/10/2020,2020,Aug,Central,BIKES,Bikes,CBI or Raine,Shelter/Hotel,0,0,0,0
1226,08/10/2020,2020,Aug,Central,BIKES,Bikes,N/A,Cite/Release_And_Comm_Court,0,0,26,26
1227,08/10/2020,2020,Aug,Central,BIKES,Bikes,N/A,Booking_Misd,0,0,0,0
1228,08/10/2020,2020,Aug,Central,BIKES,Bikes,N/A,Booking_Fel,0,0,3,3
1229,08/10/2020,2020,Aug,Central,BIKES,Bikes,N/A,Felony_LFC,0,0,5,5
1230,08/10/2020,2020,Aug,Central,Patrol,Patrol,N/A,Contacts,13,0,0,13
1231,08/10/2020,2020,Aug,Central,Patrol,Patrol,CBI or Raine,Shelter/Hotel,0,2,0,2
1232,08/10/2020,2020,Aug,Central,Patrol,Patrol,N/A,Cite/Release_And_Comm_Court,0,0,2,2
1233,08/10/2020,2020,Aug,Central,Patrol,Patrol,N/A,Booking_Fel,0,0,1,1
1234,08/17/2020,2020,Aug,Central,Patrol,Patrol,N/A,Contacts,54,0,0,54
1235,08/17/2020,2020,Aug,Central,Patrol,Patrol,CBI or CRT,Mental_Health,0,19,0,19
1236,08/17/2020,2020,Aug,Central,Patrol,Patrol,Triage Line/FIRE,Medical_Health,0,1,0,1
1237,08/17/2020,2020,Aug,Central,Patrol,Patrol,CBI or Raine,Shelter/Hotel,0,1,0,1
1238,08/17/2020,2020,Aug,Central,Patrol,Patrol,N/A,Cite/Release_And_Comm_Court,0,0,2,2
1239,08/17/2020,2020,Aug,Central,Patrol,Patrol,N/A,Booking_Misd,0,0,0,0
1240,08/17/2020,2020,Aug,Central,Patrol,Patrol,N/A,Booking_Fel,0,0,2,2
1241,08/17/2020,2020,Aug,Central,Patrol,Patrol,N/A,Felony_LFC,0,0,2,2
1242,08/17/2020,2020,Aug,Central,BIKES,Bikes,N/A,Contacts,41,0,0,41
1243,08/17/2020,2020,Aug,Central,BIKES,Bikes,CBI or CRT,Mental_Health,0,0,0,0
1244,08/17/2020,2020,Aug,Central,BIKES,Bikes,Triage Line/FIRE,Medical_Health,0,0,0,0
1245,08/17/2020,2020,Aug,Central,BIKES,Bikes,CBI or Raine,Shelter/Hotel,0,0,0,0
1246,08/17/2020,2020,Aug,Central,BIKES,Bikes,N/A,Cite/Release_And_Comm_Court,0,0,7,7
1247,08/17/2020,2020,Aug,Central,BIKES,Bikes,N/A,Booking_Misd,0,0,0,0
1248,08/17/2020,2020,Aug,Central,BIKES,Bikes,N/A,Booking_Fel,0,0,1,1
1249,08/17/2020,2020,Aug,Central,BIKES,Bikes,N/A,Felony_LFC,0,0,0,0
1250,08/17/2020,2020,Aug,Central,SCU,Central Street Crimes Unit,N/A,Contacts,14,0,0,14
1251,08/17/2020,2020,Aug,Central,SCU,Central Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,1,1
1252,08/17/2020,2020,Aug,Central,SCU,Central Street Crimes Unit,N/A,Booking_Fel,0,0,2,2
1253,08/17/2020,2020,Aug,Central,SCU,Central Street Crimes Unit,N/A,Felony_LFC,0,0,2,2
1254,08/17/2020,2020,Aug,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Contacts,26,0,0,26
1255,08/17/2020,2020,Aug,Fiesta,SCU,Fiesta Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,7,0,7
1256,08/17/2020,2020,Aug,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Booking_Fel,0,0,1,1
1257,08/17/2020,2020,Aug,Super,SCU,Superstition Street Crimes Unit,N/A,Contacts,7,0,0,7
1258,08/17/2020,2020,Aug,Super,SCU,Superstition Street Crimes Unit,CBI or CRT,Mental_Health,0,1,0,1
1259,08/17/2020,2020,Aug,Super,SCU,Superstition Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,3,0,3
1260,08/17/2020,2020,Aug,Super,SCU,Superstition Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,1,1
1261,08/17/2020,2020,Aug,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Contacts,12,0,0,12
1262,08/17/2020,2020,Aug,Red Mtn,SCU,Red Mountain Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,6,0,6
1263,08/17/2020,2020,Aug,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,1,1
1264,08/17/2020,2020,Aug,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Booking_Fel,0,0,2,2
1265,08/17/2020,2020,Aug,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Felony_LFC,0,0,1,1
1266,08/24/2020,2020,Aug,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Contacts,14,0,0,14
1267,08/24/2020,2020,Aug,Red Mtn,SCU,Red Mountain Street Crimes Unit,CBI or CRT,Mental_Health,0,2,0,2
1268,08/24/2020,2020,Aug,Red Mtn,SCU,Red Mountain Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,3,0,3
1269,08/24/2020,2020,Aug,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Booking_Fel,0,0,1,1
1270,08/24/2020,2020,Aug,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Felony_LFC,0,0,2,2
1271,08/24/2020,2020,Aug,Super,SCU,Superstition Street Crimes Unit,N/A,Contacts,6,0,0,6
1272,08/24/2020,2020,Aug,Super,SCU,Superstition Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,1,1
1273,08/24/2020,2020,Aug,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Contacts,55,0,0,55
1274,08/24/2020,2020,Aug,Fiesta,SCU,Fiesta Street Crimes Unit,CBI or CRT,Mental_Health,0,1,0,1
1275,08/24/2020,2020,Aug,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,4,4
1276,08/24/2020,2020,Aug,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Booking_Misd,0,0,1,1
1277,08/24/2020,2020,Aug,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Booking_Fel,0,0,8,8
1278,08/24/2020,2020,Aug,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Felony_LFC,0,0,2,2
1279,08/24/2020,2020,Aug,Central,SCU,Central Street Crimes Unit,N/A,Contacts,17,0,0,17
1280,08/24/2020,2020,Aug,Central,SCU,Central Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,7,7
1281,08/24/2020,2020,Aug,Central,SCU,Central Street Crimes Unit,N/A,Booking_Fel,0,0,2,2
1282,08/24/2020,2020,Aug,Central,SCU,Central Street Crimes Unit,N/A,Felony_LFC,0,0,1,1
1283,08/24/2020,2020,Aug,Central,BIKES,Bikes,N/A,Contacts,28,0,0,28
1284,08/24/2020,2020,Aug,Central,BIKES,Bikes,CBI or CRT,Mental_Health,0,0,0,0
1285,08/24/2020,2020,Aug,Central,BIKES,Bikes,Triage Line/FIRE,Medical_Health,0,0,0,0
1286,08/24/2020,2020,Aug,Central,BIKES,Bikes,CBI or Raine,Shelter/Hotel,0,0,0,0
1287,08/24/2020,2020,Aug,Central,BIKES,Bikes,N/A,Cite/Release_And_Comm_Court,0,0,5,5
1288,08/24/2020,2020,Aug,Central,BIKES,Bikes,N/A,Booking_Misd,0,0,0,0
1289,08/24/2020,2020,Aug,Central,BIKES,Bikes,N/A,Booking_Fel,0,0,0,0
1290,08/24/2020,2020,Aug,Central,BIKES,Bikes,N/A,Felony_LFC,0,0,2,2
1291,08/24/2020,2020,Aug,Central,Patrol,Patrol,N/A,Contacts,25,0,0,25
1292,08/24/2020,2020,Aug,Central,Patrol,Patrol,CBI or CRT,Mental_Health,0,2,0,2
1293,08/24/2020,2020,Aug,Central,Patrol,Patrol,Triage Line/FIRE,Medical_Health,0,1,0,1
1294,08/24/2020,2020,Aug,Central,Patrol,Patrol,CBI or Raine,Shelter/Hotel,0,1,0,1
1295,08/24/2020,2020,Aug,Central,Patrol,Patrol,N/A,Cite/Release_And_Comm_Court,0,0,3,3
1296,08/24/2020,2020,Aug,Central,Patrol,Patrol,N/A,Booking_Misd,0,0,0,0
1297,08/24/2020,2020,Aug,Central,Patrol,Patrol,N/A,Booking_Fel,0,0,0,0
1298,08/24/2020,2020,Aug,Central,Patrol,Patrol,N/A,Felony_LFC,0,0,0,0
1299,08/31/2020,2020,Aug,Central,Patrol,Patrol,N/A,Contacts,20,0,0,20
1300,08/31/2020,2020,Aug,Central,Patrol,Patrol,CBI or CRT,Mental_Health,0,0,0,0
1301,08/31/2020,2020,Aug,Central,Patrol,Patrol,Triage Line/FIRE,Medical_Health,0,1,0,1
1302,08/31/2020,2020,Aug,Central,Patrol,Patrol,CBI or Raine,Shelter/Hotel,0,0,0,0
1303,08/31/2020,2020,Aug,Central,Patrol,Patrol,N/A,Cite/Release_And_Comm_Court,0,0,0,0
1304,08/31/2020,2020,Aug,Central,Patrol,Patrol,N/A,Booking_Misd,0,0,0,0
1305,08/31/2020,2020,Aug,Central,Patrol,Patrol,N/A,Booking_Fel,0,0,0,0
1306,08/31/2020,2020,Aug,Central,Patrol,Patrol,N/A,Felony_LFC,0,0,0,0
1307,08/31/2020,2020,Aug,Central,BIKES,Bikes,N/A,Contacts,57,0,0,57
1308,08/31/2020,2020,Aug,Central,BIKES,Bikes,CBI or CRT,Mental_Health,0,0,0,0
1309,08/31/2020,2020,Aug,Central,BIKES,Bikes,Triage Line/FIRE,Medical_Health,0,0,0,0
1310,08/31/2020,2020,Aug,Central,BIKES,Bikes,CBI or Raine,Shelter/Hotel,0,0,0,0
1311,08/31/2020,2020,Aug,Central,BIKES,Bikes,N/A,Cite/Release_And_Comm_Court,0,0,13,13
1312,08/31/2020,2020,Aug,Central,BIKES,Bikes,N/A,Booking_Misd,0,0,2,2
1313,08/31/2020,2020,Aug,Central,BIKES,Bikes,N/A,Booking_Fel,0,0,7,7
1314,08/31/2020,2020,Aug,Central,BIKES,Bikes,N/A,Felony_LFC,0,0,5,5
1315,08/31/2020,2020,Aug,Central,SCU,Central Street Crimes Unit,N/A,Contacts,10,0,0,10
1316,08/31/2020,2020,Aug,Central,SCU,Central Street Crimes Unit,CBI or CRT,Mental_Health,0,,0,
1317,08/31/2020,2020,Aug,Central,SCU,Central Street Crimes Unit,Triage Line/FIRE,Medical_Health,0,1,0,1
1318,08/31/2020,2020,Aug,Central,SCU,Central Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,,0,
1319,08/31/2020,2020,Aug,Central,SCU,Central Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,3,3
1320,08/31/2020,2020,Aug,Central,SCU,Central Street Crimes Unit,N/A,Booking_Misd,0,0,,
1321,08/31/2020,2020,Aug,Central,SCU,Central Street Crimes Unit,N/A,Booking_Fel,0,0,1,1
1322,08/31/2020,2020,Aug,Central,SCU,Central Street Crimes Unit,N/A,Felony_LFC,0,0,,
1323,08/31/2020,2020,Aug,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Contacts,30,0,0,30
1324,08/31/2020,2020,Aug,Fiesta,SCU,Fiesta Street Crimes Unit,CBI or CRT,Mental_Health,0,,0,
1325,08/31/2020,2020,Aug,Fiesta,SCU,Fiesta Street Crimes Unit,Triage Line/FIRE,Medical_Health,0,,0,
1326,08/31/2020,2020,Aug,Fiesta,SCU,Fiesta Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,1,0,1
1327,08/31/2020,2020,Aug,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,7,7
1328,08/31/2020,2020,Aug,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Booking_Misd,0,0,1,1
1329,08/31/2020,2020,Aug,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Booking_Fel,0,0,7,7
1330,08/31/2020,2020,Aug,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Felony_LFC,0,0,,
1331,08/31/2020,2020,Aug,MFAC,CRT,Crisis Response Team,N/A,Contacts,,0,0,
1332,08/31/2020,2020,Aug,MFAC,CRT,Crisis Response Team,CBI or CRT,Mental_Health,0,,0,
1333,08/31/2020,2020,Aug,MFAC,CRT,Crisis Response Team,Triage Line/FIRE,Medical_Health,0,,0,
1334,08/31/2020,2020,Aug,MFAC,CRT,Crisis Response Team,CBI or Raine,Shelter/Hotel,0,,0,
1335,08/31/2020,2020,Aug,MFAC,CRT,Crisis Response Team,N/A,Cite/Release_And_Comm_Court,0,0,,
1336,08/31/2020,2020,Aug,MFAC,CRT,Crisis Response Team,N/A,Booking_Misd,0,0,,
1337,08/31/2020,2020,Aug,MFAC,CRT,Crisis Response Team,N/A,Booking_Fel,0,0,,
1338,08/31/2020,2020,Aug,MFAC,CRT,Crisis Response Team,N/A,Felony_LFC,0,0,,
1339,08/31/2020,2020,Aug,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Contacts,15,0,0,15
1340,08/31/2020,2020,Aug,Red Mtn,SCU,Red Mountain Street Crimes Unit,CBI or CRT,Mental_Health,0,,0,
1341,08/31/2020,2020,Aug,Red Mtn,SCU,Red Mountain Street Crimes Unit,Triage Line/FIRE,Medical_Health,0,,0,
1342,08/31/2020,2020,Aug,Red Mtn,SCU,Red Mountain Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,4,0,4
1343,08/31/2020,2020,Aug,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,1,1
1344,08/31/2020,2020,Aug,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Booking_Misd,0,0,,
1345,08/31/2020,2020,Aug,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Booking_Fel,0,0,3,3
1346,08/31/2020,2020,Aug,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Felony_LFC,0,0,2,2
1347,08/31/2020,2020,Aug,Super,SCU,Superstition Street Crimes Unit,N/A,Contacts,7,0,0,7
1348,08/31/2020,2020,Aug,Super,SCU,Superstition Street Crimes Unit,CBI or CRT,Mental_Health,0,,0,
1349,08/31/2020,2020,Aug,Super,SCU,Superstition Street Crimes Unit,Triage Line/FIRE,Medical_Health,0,,0,
1350,08/31/2020,2020,Aug,Super,SCU,Superstition Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,2,0,2
1351,08/31/2020,2020,Aug,Super,SCU,Superstition Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,,
1352,08/31/2020,2020,Aug,Super,SCU,Superstition Street Crimes Unit,N/A,Booking_Misd,0,0,,
1353,08/31/2020,2020,Aug,Super,SCU,Superstition Street Crimes Unit,N/A,Booking_Fel,0,0,1,1
1354,08/31/2020,2020,Aug,Super,SCU,Superstition Street Crimes Unit,N/A,Felony_LFC,0,0,,
1355,09/07/2020,2020,Sep,Super,SCU,Superstition Street Crimes Unit,N/A,Contacts,2,0,0,2
1356,09/07/2020,2020,Sep,Super,SCU,Superstition Street Crimes Unit,CBI or CRT,Mental_Health,0,,0,
1357,09/07/2020,2020,Sep,Super,SCU,Superstition Street Crimes Unit,Triage Line/FIRE,Medical_Health,0,,0,
1358,09/07/2020,2020,Sep,Super,SCU,Superstition Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,,0,
1359,09/07/2020,2020,Sep,Super,SCU,Superstition Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,,
1360,09/07/2020,2020,Sep,Super,SCU,Superstition Street Crimes Unit,N/A,Booking_Misd,0,0,,
1361,09/07/2020,2020,Sep,Super,SCU,Superstition Street Crimes Unit,N/A,Booking_Fel,0,0,1,1
1362,09/07/2020,2020,Sep,Super,SCU,Superstition Street Crimes Unit,N/A,Felony_LFC,0,0,,
1363,09/07/2020,2020,Sep,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Contacts,10,0,0,10
1364,09/07/2020,2020,Sep,Red Mtn,SCU,Red Mountain Street Crimes Unit,CBI or CRT,Mental_Health,0,1,0,1
